connector	count
PIN1_CEP55	1
EXOC2_DPH3	1
HLA-DQA1_INS	9
TMTC4_ZNF707	1
IL6_LPL	2
C1QBP_SDHB	1
CDH3_CDCP1	1
HLA-DRA_HSP90B1	1
PTPN6_ZAP70	4
COL11A2_RING1	1
RPL41_GADD45GIP1	1
CRYAA_F2RL1	1
IREB2_HYKK	1
PAWR_BACE1	1
SIRPA_CD300LF	1
LAPTM5_GGA3	1
RANBP2_OPN1MW2	1
CD1D_IL18	1
HLA-DQA1_IL2	3
HLA-DQA1_IL4	1
COL3A1_PDGFB	1
FABP2_THBD	1
IKZF3_ARL14	1
YY1_DNAJB4	1
DLG1_TJP1	1
CAMK2G_CAMK1D	1
GTF2I_SMAD2	1
JUNB_SMAD2	1
JUNB_SMAD3	2
JUNB_SMAD4	1
CD44_LIF	1
MMP9_RECK	7
HLA-DQA1_IL6	2
MRE11A_XRCC5	2
CDK2_HRAS	2
MRE11A_XRCC4	1
PRKCZ_PDLIM5	1
ST7-OT3_TPM3P1	1
PRKCZ_PDLIM7	1
FOS_PRKACA	2
ATG12_TICAM2	1
NCOA3_CLOCK	1
ARHGAP1_BCL2	1
CP_RPL13AP17	1
SNRPEP3_SNRPEP1	1
IVL_TGFBI	1
PLGLB1_LPAL2	1
PARP1_MAPK1	1
IVL_TGFB1	1
IGF1R_YWHAE	1
IGF1R_YWHAG	1
LRP1_WNT3A	1
IGF1R_YWHAB	4
CLEC4M_CLEC4G	2
TSG101_PSIP1	1
SET_TAF1A	1
SET_TAF1B	1
HSF1_PML	1
ADRA2C_AGTR1	1
MAP3K5_TNF	4
CALM1_KRAS	2
CEACAM1_IL6	1
JUND_MAPK3	1
PROS1_PROZ	1
RHOB_RALA	1
ARHGAP35_SRC	2
JUND_MAPK1	2
NAA15_NAA50	1
IL4R_ADAM33	2
JUND_MAPK8	2
JUND_MAPK9	1
FKBP5_TPH2	1
FKBP5_TPH1	1
JUNB_MT2A	1
CDH1_BCAR1	1
IL6_RELB	3
IL6_RELA	5
XRCC4_BRIP1	2
GNAS_MAPK8	1
HTR1A_MAOA	6
LRP1_WNT5A	1
IFNG_LPL	1
GPR1_CCR10	1
PGM1_PGM5	2
MAPK1_TFPI	2
SERPINA4_KLF4	1
AXIN2_AKTIP	1
AP2A2_APP	1
FXYD5_FXYD4	1
PHOX2B_FAM92B	2
RIPK3_RNF216	1
NPM1P2_NPM1P6	1
NPM1P2_NPM1P5	1
NPM1P2_NPM1P4	1
NPM1P2_NPM1P3	1
PLA2G2A_CD24	1
DKKL1_DKK4	1
KLK3_HSD3B1	1
DKKL1_DKK3	1
LEP_PTH	1
DKKL1_DKK2	1
MMP9_RAP1GAP	1
CNTN1_KCNA2	1
CNTN1_KCNA1	1
FAM198A_ZNF605	1
CLIP1_MAPRE2	2
NBR1_MAP2K5	1
CLIP1_MAPRE1	1
WFIKKN1_WFIKKN2	3
ETS1_MMP1	5
ETS1_MMP3	2
CST6_CST11	1
ETS1_MMP9	3
NR3C1_CYP4X1	1
LEP_PRL	1
BET1_SEC22A	2
STAT3_NCOR2	1
SMAD1_STAT3	2
MAPK14_FGF2	1
TNKS_TUBA1B	1
MAPK14_FGF7	1
ERBB4_MDM2	1
BCL2_POU2AF1	1
MRGPRE_MRGPRX3	1
ESR1_POU2F2	1
MRGPRE_MRGPRX2	1
MRGPRE_MRGPRX4	1
ESR1_POU2F1	1
XIAP_CHEK1	1
IGFBP5_MYB	1
CDH1_RHPN2	1
VAX2_VENTX	1
PSMA7_AIMP1	1
RPS6_TSC2	2
IFNG_LTA	7
ZNF12_ZNF26	1
ACTA2_CFL1	1
ARHGAP1_PTPN11	1
PPARA_ANGPTL4	3
ACAT1_OXCT1	1
NRXN1_NRXN2	6
CD44_ERBB4	1
NR3C1_CYP4Z1	1
ITGAM_TNF	1
SNAPIN_SYT9	1
CD44_ERBB2	4
VASP_ENAH	9
DFFA_CIDEB	2
MRGPRE_MRGPRX1	1
MAGEC1_CTAG2	2
UBC_PARP14	1
MMP9_RELA	2
MMP9_RELB	1
PRKCI_RAC1	2
DYNC1I1_TTC1	1
PTEN_TOP2A	1
TRMT6_BRSK1	1
AKT1_PDE4B	1
HIST1H3F_AURKB	1
SPRY2_SH2B2	1
APOA1_MB	1
PIK3CA_TP53	7
FMOD_TGFB2	2
FMOD_TGFB3	1
HMOX1_PF4	1
ACE_HLA-DRB1	2
PLAU_PRKCB	1
PLAU_PRKCA	2
ACVR2A_ACVR2B	14
SPINT2_RASSF1	1
ALB_TGM4	1
GTF2F1_SUPT4H1	1
LCN9_LCN10	1
AGO2_LSM1	2
AKT1_PDE3B	1
FYN_SERPINF1	1
ACVR2B_MAGI2	1
TUBB2A_CDK5R1	1
HPS5_REV1	1
ARF1_CHRM3	1
TRBV5-6_TRBV5-4	1
F2R_RAC1	1
CLP1_AGO2	1
TYROBP_NCR2	2
CTLA4_GPLD1	1
SET_AGAP2	1
TYROBP_NCR1	1
TMEM53_PPAPDC3	1
HOXC9_TAF1	1
SBNO1_C14orf169	1
IL1A_MIR122	1
RPL4_IPO9	1
MMP9_RIPK1	1
RAD9A_CLSPN	1
RPL4_IPO4	1
CHUK_TRAF3IP2	2
NANOGP8_NANOGP4	1
NANOGP8_NANOGP2	1
FMOD_CD200	1
NANOGP8_NANOGP1	1
NELFE_NECAB3	1
IL6_CTR9	1
NANOGP8_NANOGP7	1
CST6_CST9L	1
EIF4G1_NCBP1	4
ALDH2_SLC6A4	6
ALDH2_SLC6A3	1
EIF4G1_NCBP2	3
HIF1A_PTBP2	1
LAMB1_LAMC3	2
HSPD1_MNAT1	1
F13B_TGM1	1
NKX2-3_IL17REL	1
MAPK14_NOX4	2
IFNG_JUN	2
MAPT_PRNP	1
LAMB1_LAMC2	2
FGFR1_PKM	1
LAMB1_LAMC1	14
MAPK14_NOX1	1
RHO_USH2A	1
NEFH_PIN1	2
IFNA1_IL11RA	1
MAGOH_RNPS1	2
PPARA_TFAP2A	1
IRAK1_LIMK1	1
LAMB1_LAMB2	9
GPX1_NOS2	2
HDAC2_ARID4B	1
ITGB1_VCL	1
ESR1_GLI1	1
HDAC2_ARID4A	2
GPX1_NOS3	2
IFNG_PIK3CG	1
ALX1_TRAF4	1
NQO1_SULT1A1	3
EP300_GTF2B	6
FAS_DNASE1	1
AKT2_CASP8	1
MAGEA2_RB1	1
ETV6_PPP1R14C	1
EP300_GTF2I	1
CDK5_GSK3B	21
PPP1R10_NOC2L	1
YES1_IFIH1	1
MARK1_UBC	1
BRCA2_PLEC	1
IFIH1_KCNH7	2
GPT_PLTP	1
EGR2_MECP2	1
BRAF_SLC26A4	1
AFF1_ANKS1B	1
RAC1_CDC42EP2	1
IL6_KCNMA1	1
IL6_PLG	1
SMAD3_SFTPB	1
TYMS_TRIM16	1
RHOA_MAP3K11	1
CDKN2A_CSMD1	1
PAK3_SYN1	1
PEX12_PEX11B	4
ACE_HMGCR	1
PEX12_PEX11A	2
HDAC3_PRMT5	1
FMOD_TGFB1	1
HIST2H3C_HIST2H3PS2	14
ROCK2_RUSC2	1
HSPA4_TUBB	1
CELSR2_SORT1	3
RFC1_SLC46A1	1
MS4A3_MS4A8	2
MS4A3_MS4A7	2
TRPV4_ITCH	1
MS4A3_MS4A5	2
CACNA1F_CABP4	2
IKBKB_MUC5AC	1
AP3B2_SF3A3	1
HUS1_POLB	1
GDNF_ZNF256	1
CFL1_EZR	1
PLRG1_MSL2	1
PTGS1_TNF	1
SKI_STRA6	1
KPNA3_NPM1	1
GCH1_AHSA1	1
RIPK1_DIABLO	1
FGF2_FGFRL1	1
MMP3_SLC24A3	1
GSK3A_HIST1H1B	1
CCT6A_CCT5	3
CCT6A_CCT4	2
CCT6A_CCT7	2
FGR_INPP5D	1
CCT6A_CCT8	2
APOA1_TF	1
HHEX_PAX8	1
DLD_DLST	2
CNOT8_POP1	1
BMP2_PIK3CG	2
CACNA1C_CHRM2	1
NEUROD1_PPARG	1
KIAA0513_WWC1	1
SLBP_ERI1	2
ALPI_ECEL1P3	1
DLG4_LIN7A	3
DLG4_LIN7B	4
DLG4_LIN7C	3
IFNG_KDR	1
IMMP2L_IMMP1L	1
ALPI_ECEL1P1	1
ALPI_ECEL1P2	1
TCL1A_CHEK2	1
TMED10_APH1A	1
IL3RA_CRLF2	1
LAMB1_LAMA1	7
CCT6A_CCT2	3
CCT6A_CCT3	2
GRM4_GRM7	4
GRM4_GRM5	1
EIF2S1_MTOR	1
KPNB1_PTHLH	2
APOA1_CFHR1	1
IL2RA_PTPN22	5
RUNX2_CEBPB	1
ARF4_EGFR	1
ADAM8_ADAM12	1
CYTH1_CYTH4	2
ARHGEF11_GNA13	2
HLA-DRB1_SLC22A4	1
EHMT2_WIZ	1
NDC80_DSN1	1
BRCA1_WRN	4
MAD2L1_MBL2	1
HLA-DRB1_SLC22A5	1
GPR1_TPST2	1
INHBA_SMAD4	2
INHBA_SMAD2	1
PRRG2_WBP1	1
INHBA_SMAD3	1
GPR1_TPST1	1
PRRG2_WBP2	1
ITGB1_VIM	1
AMT_TTLL5	1
NCL_ANKRD28	1
INS_TNF	4
KMT2A_DROSHA	1
GHR_PRLR	2
SMAD6_PELI1	1
PIK3C2G_PSAP	1
HSPA1B_AIFM1	1
IL6_PRL	1
BAG1_DNMT1	1
POP4_RPP14	2
IRF6_TFAP2A	1
AZU1_DEFA4	1
CREB1_MUC8	1
HNF4A_NR0B2	3
SNRPG_TDRD7	1
GPR37_STUB1	1
GSK3B_PDPK1	1
RALB_RALGDS	1
ADAM8_ADAM33	1
FOLR1_GNAQ	1
BHMT_FPGS	1
LTA_PECAM1	2
FAS_PTGS2	1
NFKB1_PMAIP1	1
CREB1_MUC2	1
KAT6A_NCOA2	4
CETN2_CCP110	1
KAT6A_NCOA3	1
HINT1_OPRM1	2
PITPNA_SCP2	1
HLA-DPB1_LTA	1
POP4_RPP21	1
FES_KIT	1
IRF7_IRF9	1
HBB_HBBP1	1
DYRK3_DYRK2	1
PTK2_NR1H4	1
F2RL1_PDLIM7	1
SIN3A_BANP	1
DYRK3_DYRK4	2
FXYD1_PPAP2A	1
DRD4_KCNJ3	1
ATF4_XBP1	1
HLCS_TTC3	1
IL6_PTH	3
CD3EAP_POLR1E	1
CD3EAP_POLR1D	1
NR3C1_NAB1	1
CD3EAP_POLR1B	1
CD3EAP_POLR1A	1
DMBT1_PTEN	1
MAPT_SLC6A4	1
DAO_IL1B	1
TRPC5_TRPV6	1
RBBP6_SNRPB	1
PMP22_KIF1B	1
MAPK14_NOS2	1
MCM7_WDHD1	1
CYB5A_NR5A1	1
ITCH_MIR106B	1
IGF2R_CREG1	1
CASP5_PPL	1
DRD4_NELFCD	1
HLA-DPB1_HLA-DRB5	5
HLA-DPB1_HLA-DRB4	4
ACTR1B_TRIOBP	1
DRD4_KCNJ9	1
MIR519C_MIR519B	1
HLA-DPB1_HLA-DRB1	92
GRK5_GRK6	10
DRD4_KCNJ6	1
HLA-DPB1_HLA-DRB3	7
ADRA2B_TRPV1	1
DRD4_KCNJ5	1
HNRNPU_ILF3	1
INS_TRB	1
CLDN2_CLDN1	7
NFATC4_RPS6KA3	1
F10_PLG	3
ZNF277_NAT8B	1
BAX_MDM2	4
GSTT1_HMOX1	8
IL6_OSM	9
TSG101_UBD	1
TSG101_UBC	2
TSG101_UBB	2
TREX1_ATRIP	2
DHFR_MAT2A	1
DHFR_MAT2B	1
BCL2L1_HNRNPH1P3	1
GPX3_INHBA	1
BSG_MMP7	1
BMP1_CHRD	2
BSG_MMP9	8
ACADM_ESRRA	1
CTBP2_EHBP1	4
CSNK1D_AKAP9	1
MPDZ_ARHGEF11	1
MPDZ_ARHGEF12	1
KDM2A_KDM2B	1
PAH_LHX5	1
DIO3_DLK1	2
APAF1_SOD1	1
ACTB_TGM2	1
KRAS_MIR143	1
GRK5_GRK1	2
NUP62_NUP54	4
MAX_TFDP1	1
CDC14B_CLSPN	1
XIAP_RIPK1	1
XIAP_RIPK2	1
BSG_MMP1	3
SEMA3F_NRP2	6
NFKB1_VEGFA	4
EDN1_TGFB1	5
SEMA3F_NRP1	3
NFKB1_VEGFC	3
PABPC1P3_PABPC1P2	2
PABPC1P3_PABPC1P1	2
CHRM2_VCAM1	1
TCF12_MSC	1
PDGFRB_PDAP1	1
PRKCA_TEP1	1
RRAGD_MYADM	1
SMAD7_TGFB1I1	2
KLK4_KLK5	1
OPRK1_TSC2	1
HBD_BCL11A	1
ITGB1_LGALS8	1
ITGB1_LGALS1	1
BMPR1B_GREM1	1
ITGB1_LGALS3	4
MYOG_KAT2B	1
PDSS1_PDSS2	1
CD44_MIF	1
CASR_CYTH2	1
POLR2A_U2AF1	1
CD34_FOXO3	1
COL1A1_FCGR2A	2
ELK4_ID3	1
ELK4_ID2	1
LEF1_PIAS4	1
JAK2_MAPK8	1
POU2AF1_C11orf53	1
JAK2_MAPK9	1
PPP2R3C_NPAS3	1
GABRA4_GABBR2	1
GNAI1_SGPP1	1
JAK2_MAPK3	1
BMP1_HSPG2	1
CYTH1_CYTIP	3
JAK2_MAPK1	2
DTNA_SYNM	1
ELK4_ID1	1
ERBB3_JUP	1
LUM_PKD2	1
FUT4_MME	1
NBR1_MAP3K3	1
EGF_DEGS1	1
IGF2_SLC12A4	1
ABL1_GAB2	1
CST6_CSTL1	1
COL4A1_DCN	1
CBLB_CRKL	2
CSNK1D_DBNDD2	1
DTNA_SYNC	1
EPHB2_HRAS	1
BIRC2_HTRA2	3
EMD_LBR	1
BRPF1_KAT6A	1
BRPF1_KAT6B	1
BIRC2_CD40LG	1
IL6_SENP1	1
CD5_IL19	1
F2_FGF2	2
UBE2I_SAE1	6
MEFV_SERPINE1	1
CD5_IL16	1
NUP98_SMC3	1
CD5_IL10	1
DNAH8_DNAH12	3
DNAH8_DNAH11	1
FGF2_MZF1	1
DNAH8_DNAH17	1
MBP_EGOT	1
KDM6A_PAGR1	1
CCNH_ERCC1	2
DNAH8_DNAH14	1
CDS1_RFESD	1
MAP3K8_IRAK1	1
CSF1_TNFRSF9	1
CCNH_ERCC4	2
CCNH_ERCC5	3
CCNH_ERCC2	11
CCNH_ERCC3	7
CCNH_ERCC6	4
CRH_GH1	1
OR1F1_ZNF213	1
NME1_TERF1	1
CD86_ITGAX	1
TPMT_TPMTP1	1
ACVR2A_ACVRL1	3
PBX1_PBX2P1	1
RHOG_TRIO	1
DDOST_RPN2	1
KLKB1_NPY	1
PRKAR1A_PRKAR2A	16
PRKAR1A_PRKAR2B	11
PBXIP1_ALG13	1
HSP90AB1_STAT3	1
BRCA2_PLK1	2
ADRBK2_ARRB2	2
IL13_AP5S1	1
SNRPB2_SF3A2	2
EZR_MIR183	1
PROC_PROZ	1
BCL2L1_TGFB1	1
GNB1_PRKCH	1
PRKAR1A_PRKAR1B	8
MT1A_MRPS12	1
SCARB1_LRP1	1
GNB1_PRKD1	1
SNRPB_GIGYF2	1
STX2_VAPB	1
APOA1_F7	1
PLK1_ERCC6L	1
ELL_ZMYND11	1
TARBP2_TARBP2P	3
SYK_TYROBP	2
POLG_SMG1	1
POLG_SMG7	1
ACVR2B_BMP6	2
POLG_SMG6	1
ACVR2B_BMP7	3
ZNF165_ZNF174	1
POLG_SMG5	1
ACVR2B_BMP4	2
GSK3B_APC2	1
UQCRC1_COX5A	1
MUTYH_AXIN2	1
CDX2_VIL1	1
NFKB1_AKAP13	1
PTGS1_UBD	1
F2RL1_PPARG	1
SRPK2_LUC7L3	1
CSNK2A1_PDCD5	1
ACVR2B_BMP2	2
RTKN_GOPC	1
AKT2_AKT1S1	2
IFIT3_IFNA1	1
CDK9_PSMF1	5
H2AFZ_MLIP	1
IGF2_MTHFR	1
CETN2_SFI1	2
MIR199A1_MIR24-1	1
MIR199A1_MIR24-2	1
MSL2_RPL31P23	1
CREB1_POU2F1	1
COMT_DISC1	2
CLN8_ARHGEF10	1
CRP_SAA1	5
CRP_SAA2	1
SPTLC3_RPS28P1	1
HSPA5_PIK3CG	1
MVK_TRIB1	1
APOA1_HP	1
CD9_PRKCA	1
ITGA2_RAP1B	1
BRE_BABAM1	4
YWHAG_HDAC4	1
ADAMTS2_ADAMTS9	1
CRP_MMP10	1
ADAMTS2_ADAMTS7	2
GPC3_MAPK3	1
ITGA1_HCN1	2
ADAMTS2_ADAMTS5	2
GPC3_MAPK1	1
ADAMTS2_ADAMTS6	2
KRAS_PCNA	1
ACSL3_UTP14A	1
ADAMTS2_ADAMTS1	1
ACSL3_UTP14C	1
FUT4_CD24	1
ANK1_BLOC1S5	1
ANK1_BLOC1S6	2
CETP_LPA	1
F10_PF4	1
ERBB2_WWP1	1
PTK2B_GRIP2	1
ABCF1_HLA-C	1
ESR1_THRB	10
ABCF1_HLA-E	1
ESR1_THRA	10
PPARG_VNN1	1
CRX_OTX2	1
TNFRSF17_SDC2	1
CASP3_KRT8	2
FGF1_IGF1R	1
ERBB2_WWOX	1
DLX5_MECP2	2
PDPK1_PAK7	1
CASP7_HAX1	1
SH3BP2_NOP14-AS1	1
ATM_IGF1	1
PTMAP4_DTWD2	2
CSK_EGFR	3
VEGFA_VLDLR	1
EEF1A1_TSFM	1
CETP_LPL	45
RIPK2_NOD2	6
RELA_TP53BP2	2
RELA_TP53BP1	1
RIPK2_NOD1	9
CDH5_SMG1	1
EXOC5_RALBP1	1
BAX_PMAIP1	2
AFP_SLC5A5	1
PDS5B_MINOS1P1	1
SLC2A2_HNF1A	3
CD40_JAK3	3
ATG4B_ATG3	2
BEST2_BEST3	4
BEST2_BEST4	4
ADCY5_VPS13C	1
XIAP_CAPNS1	1
RRAGB_CHST15	1
CCNT2_CDK5R1	1
CCR5_ZNRD1	1
PPP3R1_CNBD1	1
BRCA1_VHL	2
VAMP7_SEC22B	1
AGT_IL1B	1
GAPDH_TNS4	1
NFKB1_UBE2N	1
MUC1_UBC	1
CXCL12_RHOD	1
NFKBIA_PTEN	1
SLC5A1_TJP1	1
TNFSF8_EPHX1	1
CTDSP2_CTDSPL	3
ADAM17_ADAM19	2
MNDA_DLK1	1
LPAR1_MAPK1	1
HTR2A_TAAR9	1
C1D_C1DP1	1
UTRN_PRX	1
IL3_MYC	1
GATA1_IKZF1	1
AGT_IL18	1
COL2A1_MTHFR	1
LEP_NAMPT	2
CRYAB_TTN	2
MAP2K1_UBR5	1
SLC17A3_SLC2A9	3
AGT_IL10	2
MAP3K1_SOS2	1
RAB27A_RAP1A	1
VAT1_AARSD1	1
CD151_PI4KA	1
MAP3K1_SOS1	1
PTCH1_PTCH2	2
ST6GALNAC5_ST6GALNAC3	1
CTDSP2_CTDSP1	3
LPAR1_VASP	1
RPS6KA3_STAT3	1
PAK1_MLC1	1
ITGB1_WAS	1
GOLGA2_PPP2CA	1
ABL1_ADAM15	1
HDAC1_IFRD1	1
ABL1_ADAM17	1
PKD1_PRKD1	1
SERPING1_ELANE	1
ABL1_ADAM10	1
SERPINB8_SERPINB9	1
ERBB2_STARD10	1
HSP90AA1_MAP3K7	1
ANP32B_ANP32C	1
ANP32B_ANP32D	1
ANP32B_ANP32E	1
HSP90AA1_MAP3K3	1
ITGA4_CD82	1
HSP90AA1_MAP3K5	1
PRLHR_UTS2R	1
RUNX1_TP53	4
DNMT3B_JUP	1
LPA_THBD	1
HK2_LEP	1
TNF_CXCL16	1
TNF_CXCL13	1
STAT6_HNF1A	1
EGFR_NCKAP5	1
ARAF_ARAF2P	2
HSPB1_PRKCD	2
CFI_SPRR3	1
HSPB1_PRKCB	1
HSPB1_PRKCA	1
EGFR_NCKAP1	1
CDKN1A_PRDM2	1
LEP_LEPR	111
SOS1_TP63	1
MAGED1_EHBP1	1
ADAM17_ADAM12	2
HIF1A_TFRC	1
MED14_IRF9	1
BRCA1_VCP	1
ADAM17_ADAM15	4
HIST1H2AM_HIST2H2AC	1
VIPAS39_VPS16	1
AKT1_SIAH2	1
AKT1_SIAH1	1
MDM2_NBN	2
DEFB127_DEFB125	1
SELE_LAMA1	1
DEFB127_DEFB129	1
HLTF_TCEB3	1
ATP5A1_TP53	1
CTNNB1_BTRC	13
HSPB1_PRKD1	3
HSPB1_PRKD2	1
BCR_MCL1	1
MDM2_NCL	1
IKBKB_DNAJA3	1
NBN_SNAI1	1
PDPK1_PRKCZ	11
PRRX1_MAFB	1
PDPK1_PRKCQ	1
PDPK1_PRKD1	1
TAP1_TAPBP	12
KLRB1_CLEC2A	1
ARID4A_RBL2	1
KLRB1_CLEC2D	5
PRRX1_MAFK	1
IL13RA1_IL13RA2	4
PDPK1_PRKCI	1
ARID4A_RBL1	1
PDPK1_PRKCH	1
PRRX1_MAFF	1
PDPK1_PRKCE	4
SLC40A1_HFE2	1
PDPK1_PRKCD	4
LTA_SCGB1A1	1
PDPK1_PRKCA	2
EMD_LPL	1
PDPK1_PRKCB	1
CD5_HNRNPU	1
DDR1_PTPN11	1
ATXN1_NCOR2	1
CREBBP_PRKDC	1
NPY_PMCH	1
GSK3B_KLK1	1
IPO7_POLR2M	1
TEAD4_TEAD2	4
ZNF213_ZSCAN10	1
MMP9_KISS1R	1
APOE_IL6	17
C5_GC	1
MED23_BRIP1	1
CYP2A6_MTHFR	1
AP1B1_ZBTB17	1
DUSP1_AGFG1	1
APOE_DDX39B	1
EDNRA_NPY2R	1
SERPING1_IL1B	1
ARNTL_HLF	1
SPRR3_S100A7A	1
INPP1_PPARGC1A	1
CREBBP_PRKCA	1
CREBBP_PRKCD	2
CD19_CR2	4
BRD8_FAM53C	1
SERPING1_IL10	1
EYA1_H2AFX	1
CD44_MSN	2
ABL1_ZMYM2	1
PPP2R5E_BHLHB9	1
MCM2_STAT1	1
PIK3R2_TRAT1	1
TNNI3_RCAN3	1
APC_FER	1
PEG3_WNT2B	1
AR_CDC42	1
MIS12_SPC24	1
CD19_CRK	1
APP_HTRA1	1
APP_HTRA2	2
AR_ELAVL1	1
RAD17P2_RAD17P1	1
HSPA4_TTC1	1
ITGB3_FERMT1	1
ITGB3_FERMT2	1
JAK2_PROC	1
HLA-DPB1_NOD2	1
HBA1_POLR3K	2
HLA-DPB1_HLA-DQB1	86
AR_CDC37	1
HLA-DPB1_HLA-DQB2	1
TEAD4_TEAD3	4
RLN1_GPHA2	1
IL6_CADM1	1
OR4K3_OR11H7	1
ID2_OLIG2	1
ERBB2_CD82	1
GRB10_KIT	1
MAP3K7_IP6K2	1
AKR1B1_INPP5A	1
CAND2_CAND1	1
GOLGA1_RAB6A	1
XRCC1_PPARGC1A	1
GNB2_MSX2	1
RHOC_RAC1	1
PRKCA_GDF15	1
TRBV12-5_TRBV12-1	1
CYP2E1_UGT1A1	2
C5_C7	5
TRBV12-5_TRBV12-3	1
CYP2E1_UGT1A3	1
C5_C6	4
TRBV12-5_TRBV12-2	1
C5_C9	5
ASTN1_DLX1	1
CYP2E1_UGT1A6	2
VAV1_GRAP	3
BAX_MCL1	13
CDKN2A_FHIT	6
HLA-DPB1_HLA-DQA2	1
HLA-DPB1_HLA-DQA1	29
FOXE1_FOXA2	1
CXCL12_USP9X	1
BCL2_BNIP3L	2
PRKCE_NUMB	1
SGCE_LAMA1	1
FASLG_PIP	1
MDM2_MYC	2
MAX_L3MBTL2	1
CCL5_CCL4L2	1
CCL5_CCL4L1	1
TAOK3_FANCI	1
EFNB1_RGS3	1
GFRA3_GFRA4	1
ZBTB17_MXD4	1
KRAS_MIR18A	1
AKAP7_AKAP2	1
AKAP7_AKAP5	1
SMARCA2_ZMYND11	1
CYP1A1_CYP2D7P1	1
COL11A1_MSH6	1
PADI4_SUMO4	1
AKAP7_AKAP6	1
AKAP7_AKAP9	1
SRSF1_SUB1	1
CEBPD_BTG2	1
E2F6_CBX3	1
FUS_THRA	1
ABCC6_PKD1	1
CTNNB1_NFKBIA	1
HCFC1_CCAR2	1
BCL6_MAPK14	1
ULK4P1_ARHGAP11B	1
SEC31A_SEC31B	1
HMGA1_BANF1	5
HMGA2_MIRLET7A1	3
SMPD3_NOX5	1
COL11A1_MSH2	1
FASLG_PLG	1
TMPRSS9_ARRDC5	1
KAT2A_NOTCH1	1
CXCL1_MAPK3	1
MUC5AC_TGFA	1
PICK1_GRIP2	1
PICK1_GRIP1	3
GTF2B_HIST4H4	1
RPSAP14_RPSAP12	1
CCNB1_CCNE2	1
RPSAP14_RPSAP11	1
CCNB1_CCNE1	6
KPNB1_SOX9	2
ATM_MYC	4
PRMT5_HIST2H2AB	1
ARHGEF17_GPR124	1
CLIC1_PBX2	1
GNB3_IL10	1
HK1_PPA1	1
CXCL1_MAPK1	1
LRPAP1_RELN	2
PARK2_TUBB	1
UGT2B4_NR1H4	1
IKBKAP_MCOLN1	1
EP300_HNF4A	1
ANO10_ANO8	1
ANO10_ANO9	1
ANO10_ANO4	1
TCN1_NBPF3	1
ZEB2_LEF1	1
ANO10_ANO5	1
ANO10_ANO6	1
GAB1_ROCK1	1
DYRK4_LPAR5	1
F11_THBD	1
FOXA1_SOST	1
HOXA10_SIRT2	1
ANO10_ANO3	1
ANO10_ANO2	1
BCL7A_RHOF	1
HIF1A_VEGFC	5
CSTF3_CHEK2	1
HIF1A_VEGFA	86
SIAH2_UBE2E2	1
SIAH2_UBE2E3	1
APLP1_APP	13
APAF1_DAPK1	1
COL4A1_SAA1	1
COL4A1_SAA2	1
DMRTB1_DMRTC1B	1
COL4A1_SAA4	1
CLU_MFAP2	1
CDH13_HSPA5	1
MTHFR_ABCB1	12
RAD21_TGFB1	1
PIK3CD_PTPRJ	1
PML_TSG101	1
SLC6A14_AQP10	1
YWHAG_USP8	1
ADA_TNFRSF11B	1
PHOX2B_OLFM1	1
HLA-DRB4_SOD2	1
COLCA2_SRRM1P1	1
MRPS35_MRPS5	1
E2F1_CHEK2	2
MRPS35_MRPS9	2
ID1_MMP9	1
RGS16_SRC	2
CCR6_DEFB4A	4
EPS15_TASP1	1
EP300_HNF1A	1
TRPC5_TRPC6	10
TRPC5_TRPC7	3
MSH5_TP73	1
MRGPRD_MRGPRE	1
MRGPRD_MRGPRF	1
TNFRSF1A_UBC	3
CCNB1_CCNA1	4
CUL2_ZYG11B	1
BCL2L1_RAF1	1
ADRB2_TGFB1	1
JAK2_PRLR	6
ABO_MTHFR	2
CDH2_LIN7B	1
CD34_STAT5A	1
MBIP_KRT18P13	1
STMN2_STMN3	2
STMN2_STMN4	1
CCNB1_CCNB2	15
CCNB1_CCNB3	8
SIAH2_UBE2D1	1
DHX32_BCCIP	2
KMT2B_PRPF40A	2
IL18_SPP1	1
TAF9_KLF1	1
PLSCR1_PLSCR4	3
PLSCR1_PLSCR3	2
PLSCR1_PLSCR2	2
HBAP1_HBZP1	2
EDNRA_NPY5R	1
CAPZA2_CAPZB	1
ADAM10_LCK	1
HNRNPA2B1_VHL	1
EXTL2_EXTL2P1	1
APOE_IDE	3
APC_APEX1	1
RALGDS_RRAS2	3
PABPC1_PAN3	2
JAK1_IL21R	2
BCL2L1_SF3B1	1
CDH2_IGF1	1
EGFR_PPARG	2
ITGB1_VTN	3
MUC1_TNF	1
TNS3_TNS4	3
PTK2B_PPFIA1	1
PTK2B_MCAM	1
AKT1_EIF4EBP1	6
PTK2B_PPFIA4	1
PTK2B_PPFIA2	1
CDC27_ANAPC1	4
CDC27_ANAPC2	6
MC1R_TP53	1
CDC27_ANAPC4	4
CDC27_ANAPC5	5
CHRD_TWSG1	2
CDC27_ANAPC7	6
HMGB1_PLAT	2
SREBF2_CYP4F2	1
PAK3_RPS6KA3	1
SRC_SH3BP1	1
SLC9A3R2_SIVA1	1
RAF1_CNKSR2	1
AR_PRMT2	1
RAF1_CNKSR1	4
SYP_AKAP5	1
ENAH_ERMAP	1
AP2A2_LDLR	1
DEFB127_DEFB132	1
ACSL6_RAPGEF6	3
CYBA_WASF1	1
KDR_ANGPTL1	1
